player,fname,lname,posd,start,cteam,comb_player
NS-0500,Nate,Solder,LT,2011,NE,"Nate Solder, NE LT"
NS-0712,Noah,Spence,RDE,2016,TB,"Noah Spence, TB RDE"
NS-0718,Nelson,Spruce,RWR,2016,LA,"Nelson Spruce, LA RWR"
NS-0725,Neal,Sterling,TE,2015,JAC,"Neal Sterling, JAC TE"
NS-0750,Nathan,Stupar,SLB,2012,NO,"Nathan Stupar, NO SLB"
NS-0775,Nate,Sudfeld,QB,2016,WAS,"Nate Sudfeld, WAS QB"
NS-0800,Ndamukong,Suh,LDT,2010,MIA,"Ndamukong Suh, MIA LDT"
NS-0900,Nick,Sundberg,LS,2009,WAS,"Nick Sundberg, WAS LS"
NT-0150,Neiko,Thorpe,LCB,2012,SEA,"Neiko Thorpe, SEA LCB"
NV-0050,Nick,Vannett,TE,2016,SEA,"Nick Vannett, SEA TE"
NV-0200,Nick,Vigil,WLB,2016,CIN,"Nick Vigil, CIN WLB"
NW-0350,Nikita,Whitlock,SUS,2014,NYG,"Nikita Whitlock, NYG SUS"
NW-0400,Nicholas,Williams,LDE,2013,MIA,"Nicholas Williams, MIA LDE"
NW-0500,Nick,Williams,LWR,2013,ATL,"Nick Williams, ATL LWR"
OA-0050,Oday,Aboushi,LG,2013,HOU,"Oday Aboushi, HOU LG"
OB-0075,Odell,Beckham Jr.,LWR,2014,NYG,"Odell Beckham Jr., NYG LWR"
OD-0200,Orleans,Darkwa,RB,2014,NYG,"Orleans Darkwa, NYG RB"
OF-0100,Orlando,Franklin,LG,2011,SD,"Orlando Franklin, SD LG"
OG-0700,Obum,Gwacham,LDE,2015,NO,"Obum Gwacham, NO LDE"
OO-0200,Owamagbe,Odighizuwa,RDE,2015,NYG,"Owamagbe Odighizuwa, NYG RDE"
OO-0300,Oni,Omoile,LG,2016,OAK,"Oni Omoile, OAK LG"
OP-0150,Olsen,Pierre,NT,2015,ARI,"Olsen Pierre, ARI NT"
OS-0200,Orlando,Scandrick,NB,2008,DAL,"Orlando Scandrick, DAL NB"
OV-0200,Olivier,Vernon,RDE,2012,NYG,"Olivier Vernon, NYG RDE"
PA-0300,Prince,Amukamara,LCB,2011,JAC,"Prince Amukamara, JAC LCB"
PB-0125,Peyton,Barber,RB,2016,TB,"Peyton Barber, TB RB"
PB-0750,Preston,Brown,MLB,2014,BUF,"Preston Brown, BUF MLB"
PC-0300,Pat,Chung,SS,2009,NE,"Pat Chung, NE SS"
PC-0625,Pharoh,Cooper,LWR,2016,LA,"Pharoh Cooper, LA LWR"
PC-0800,Perrish,Cox,LCB,2010,SEA,"Perrish Cox, SEA LCB"
PD-0150,Paul,Dawson,WLB,2015,CIN,"Paul Dawson, CIN WLB"
PD-0200,Phil,Dawson,PK,1998,SF,"Phil Dawson, SF PK"
PD-0450,Pierre,Desir,RCB,2014,SEA,"Pierre Desir, SEA RCB"
PD-0700,Patrick,DiMarco,FB,2011,ATL,"Patrick DiMarco, ATL FB"
PD-0800,Phillip,Dorsett,RWR,2015,IND,"Phillip Dorsett, IND RWR"
PE-0185,Parker,Ehinger,LG,2016,KC,"Parker Ehinger, KC LG"
PG-0050,Phillip,Gaines,RCB,2014,KC,"Phillip Gaines, KC RCB"
PG-0100,Pierre,Garcon,LWR,2008,WAS,"Pierre Garcon, WAS LWR"
PH-0400,Percy,Harvin,RES,2009,BUF,"Percy Harvin, BUF RES"
PI-0300,Prince Charles,Iworah,RCB,2016,SF,"Prince Charles Iworah, SF RCB"
PK-0300,Paul,Kruger,LDE,2009,NO,"Paul Kruger, NO LDE"
PL-0050,Paul,Lasike,FB,2015,CHI,"Paul Lasike, CHI FB"
PL-0250,Patrick,Lewis,C,2013,BUF,"Patrick Lewis, BUF C"
PL-0400,Paxton,Lynch,QB,2016,DEN,"Paxton Lynch, DEN QB"
PM-0300,Pat,McAfee,P,2009,IND,"Pat McAfee, IND P"
PM-0500,Pernell,McPhee,LOLB,2011,CHI,"Pernell McPhee, CHI LOLB"
PM-0750,Paul,McRoberts,LWR,2016,LA,"Paul McRoberts, LA LWR"
PM-1275,Pace,Murphy,LT,2016,LA,"Pace Murphy, LA LT"
PO-0050,Pat,O'Donnell,P,2014,CHI,"Pat O'Donnell, CHI P"
PO-0150,Patrick,Omameh,RT,2013,JAC,"Patrick Omameh, JAC RT"
PO-0175,Patrick,Onwuasor,ILB,2016,BAL,"Patrick Onwuasor, BAL ILB"
PP-0350,Paul,Perkins,RB,2016,NYG,"Paul Perkins, NYG RB"
PP-0400,Patrick,Peterson,LCB,2011,ARI,"Patrick Peterson, ARI LCB"
PP-0800,Paul,Posluszny,MLB,2007,JAC,"Paul Posluszny, JAC MLB"
PR-0150,Paul,Richardson,RWR,2014,SEA,"Paul Richardson, SEA RWR"
PR-0200,Perry,Riley,MLB,2010,OAK,"Perry Riley, OAK MLB"
PR-0300,Philip,Rivers,QB,2004,SD,"Philip Rivers, SD QB"
PR-0350,Pete,Robertson,SLB,2016,WAS,"Pete Robertson, WAS SLB"
PR-0400,Patrick,Robinson,LCB,2010,IND,"Patrick Robinson, IND LCB"
PS-0125,Patrick,Scales,LS,2011,CHI,"Patrick Scales, CHI LS"
PS-0300,Pat,Sims,NT,2008,CIN,"Pat Sims, CIN NT"
PS-0475,Pearce,Slater,RT,2016,CAR,"Pearce Slater, CAR RT"
PS-0550,Preston,Smith,SLB,2015,WAS,"Preston Smith, WAS SLB"
PS-0950,Phillip,Supernaw,TE,2012,TEN,"Phillip Supernaw, TEN TE"
PT-0200,Phillip,Taylor,NT,2011,WAS,"Phillip Taylor, WAS NT"
PT-0350,Phillip,Thomas,FS,2013,BUF,"Phillip Thomas, BUF FS"
PT-0450,Peyton,Thompson,FS,2012,JAC,"Peyton Thompson, JAC FS"
PT-1100,Paul,Turner,SWR,2016,PHI,"Paul Turner, PHI SWR"
PW-0700,Philip,Wheeler,SLB,2008,ATL,"Philip Wheeler, ATL SLB"
PW-0850,P.J.,Williams,RCB,2015,NO,"P.J. Williams, NO RCB"
PW-1400,Paul,Worrilow,MLB,2013,ATL,"Paul Worrilow, ATL MLB"
QB-0250,Quan,Bray,LWR,2015,IND,"Quan Bray, IND LWR"
QD-0100,Quintin,Demps,SS,2008,HOU,"Quintin Demps, HOU SS"
QD-0200,Quinton,Dial,RDT,2013,SF,"Quinton Dial, SF RDT"
QD-0300,Quandre,Diggs,RCB,2015,DET,"Quandre Diggs, DET RCB"
QD-0400,Quinton,Dunbar,RCB,2015,WAS,"Quinton Dunbar, WAS RCB"
QE-0100,Quincy,Enunwa,RWR,2014,NYJ,"Quincy Enunwa, NYJ RWR"
QG-0150,Quentin,Gause,ILB,2016,DEN,"Quentin Gause, DEN ILB"
QJ-0150,Quinton,Jefferson,LDE,2016,SEA,"Quinton Jefferson, SEA LDE"
QP-0050,Quinton,Patton,SWR,2013,SF,"Quinton Patton, SF SWR"
QR-0100,Quinten,Rollins,LCB,2015,GB,"Quinten Rollins, GB LCB"
QS-0075,Quinton,Spain,LG,2015,TEN,"Quinton Spain, TEN LG"
RA-0375,Roberto,Aguayo,PK,2016,TB,"Roberto Aguayo, TB PK"
RA-0650,Robert,Alford,LCB,2013,ATL,"Robert Alford, ATL LCB"
RA-0662,Rashaun,Allen,TE,2014,HOU,"Rashaun Allen, HOU TE"
RA-0675,Ricardo,Allen,SS,2014,ATL,"Ricardo Allen, ATL SS"
RA-0850,Ryan,Allen,P,2013,NE,"Ryan Allen, NE P"
RA-1125,Robby,Anderson,SWR,2016,NYJ,"Robby Anderson, NYJ SWR"
RA-1350,Ray Ray,Armstrong,LILB,2013,SF,"Ray Ray Armstrong, SF LILB"
RA-1375,Richard,Ash,RDT,2015,DAL,"Richard Ash, DAL RDT"
RA-1500,Robert,Ayers,RDE,2009,TB,"Robert Ayers, TB RDE"
RB-0150,Rasheed,Bailey,LWR,2015,PHI,"Rasheed Bailey, PHI LWR"
RB-2212,Ronald,Blair,LDT,2016,SF,"Ronald Blair, SF LDT"
RB-2250,Robert,Blanton,FS,2012,BUF,"Robert Blanton, BUF FS"
RB-2275,Russell,Bodine,C,2014,CIN,"Russell Bodine, CIN C"
RB-3350,Ron,Brooks,RCB,2012,PHI,"Ron Brooks, PHI RCB"
RB-4125,Ryan,Brown,LDE,2016,CIN,"Ryan Brown, CIN LDE"
RB-4650,Randy,Bullock,PK,2012,CIN,"Randy Bullock, CIN PK"
RB-4660,Ross,Burbank,C,2016,SEA,"Ross Burbank, SEA C"
RB-4670,Rex,Burkhead,RB,2013,CIN,"Rex Burkhead, CIN RB"
RB-4800,Rafael,Bush,SS,2010,DET,"Rafael Bush, DET SS"
RB-4900,Reggie,Bush,RB,2006,BUF,"Reggie Bush, BUF RB"
RC-0550,Ryan,Carrethers,NT,2014,SD,"Ryan Carrethers, SD NT"
RC-1200,Ryan,Clady,LT,2008,NYJ,"Ryan Clady, NYJ LT"
RC-1350,Reshard,Cliett,ROLB,2015,TEN,"Reshard Cliett, TEN ROLB"
RC-1500,Randall,Cobb,RWR,2011,GB,"Randall Cobb, GB RWR"
RC-1550,Ross,Cockrell,RCB,2014,PIT,"Ross Cockrell, PIT RCB"
RC-1575,Rodney,Coe,LDT,2016,SEA,"Rodney Coe, SEA LDT"
RD-0025,Robertson,Daniel,LCB,2015,BAL,"Robertson Daniel, BAL LCB"
RD-0050,Ronald,Darby,RCB,2015,BUF,"Ronald Darby, BUF RCB"
RD-0650,Ryan,Davis,RDE,2012,DAL,"Ryan Davis, DAL RDE"
RD-0850,Ryan,Delaire,RDE,2015,CAR,"Ryan Delaire, CAR RDE"
RD-1125,Reginald,Diggs,LWR,2016,WAS,"Reginald Diggs, WAS LWR"
RD-1187,Riley,Dixon,P,2016,DEN,"Riley Dixon, DEN P"
RE-0400,Rhett,Ellison,TE,2012,MIN,"Rhett Ellison, MIN TE"
RE-0600,Randall,Evans,LCB,2015,SD,"Randall Evans, SD LCB"
RF-0250,Reid,Ferguson,LS,2016,BUF,"Reid Ferguson, BUF LS"
RF-0500,Ryan,Fitzpatrick,QB,2005,NYJ,"Ryan Fitzpatrick, NYJ QB"
RF-0900,Ramon,Foster,LG,2009,PIT,"Ramon Foster, PIT LG"
RF-1150,Reid,Fragel,RG,2013,MIN,"Reid Fragel, MIN RG"
RG-0550,Rico,Gathers,TE,2016,DAL,"Rico Gathers, DAL TE"
RG-1050,Reggie,Gilbert,LDE,2016,GB,"Reggie Gilbert, GB LDE"
RG-1250,Robert,Golden,FS,2012,PIT,"Robert Golden, PIT FS"
RG-1500,Robbie,Gould,PK,2005,NYG,"Robbie Gould, NYG PK"
RG-1650,Ryan,Grant,SWR,2014,WAS,"Ryan Grant, WAS SWR"
RG-1812,Rashad,Greene,LWR,2015,JAC,"Rashad Greene, JAC LWR"
RG-1825,Randy,Gregory,SUS,2015,DAL,"Randy Gregory, DAL SUS"
RG-1850,Robert,Griffin,QB,2012,CLE,"Robert Griffin, CLE QB"
RG-1870,Ryan,Griffin,TE,2013,HOU,"Ryan Griffin, HOU TE"
RG-1885,Ryan,Griffin,QB,2013,TB,"Ryan Griffin, TB QB"
RG-2200,Rob,Gronkowski,TE,2010,NE,"Rob Gronkowski, NE TE"
RG-2350,Ryan,Groy,LG,2014,BUF,"Ryan Groy, BUF LG"
RG-2375,Rodney,Gunter,RDT,2015,ARI,"Rodney Gunter, ARI RDT"
RH-0150,Ra'Shede,Hageman,RDE,2014,ATL,"Ra'Shede Hageman, ATL RDE"
RH-0250,Rannell,Hall,RWR,2015,CLE,"Rannell Hall, CLE RWR"
RH-0550,Russell,Hansbrough,RB,2016,TB,"Russell Hansbrough, TB RB"
RH-0700,Roman,Harper,SS,2006,NO,"Roman Harper, NO SS"
RH-1000,Ryan,Harris,LT,2007,PIT,"Ryan Harris, PIT LT"
RH-1250,Rob,Havenstein,RT,2015,LA,"Rob Havenstein, LA RT"
RH-1875,Ryan,Hewitt,TE,2014,CIN,"Ryan Hewitt, CIN TE"
RH-1950,Rashard,Higgins,LWR,2016,CLE,"Rashard Higgins, CLE LWR"
RH-2050,Rashod,Hill,LT,2016,MIN,"Rashod Hill, MIN LT"
RH-2350,Ronnie,Hillman,RB,2012,SD,"Ronnie Hillman, SD RB"
RH-3000,Rob,Housler,TE,2011,NE,"Rob Housler, NE TE"
RH-3200,Rodney,Hudson,C,2011,OAK,"Rodney Hudson, OAK C"
RH-3300,Ramon,Humber,WILB,2009,BUF,"Ramon Humber, BUF WILB"
RI-0100,Richie,Incognito,LG,2005,BUF,"Richie Incognito, BUF LG"
RJ-0550,Ricky,Jean-Francois,LDE,2009,WAS,"Ricky Jean-Francois, WAS LDE"
RJ-0800,Rashad,Jennings,CC,2009,NYG,"Rashad Jennings, NYG CC"
RJ-0850,Ryan,Jensen,C,2013,BAL,"Ryan Jensen, BAL C"
RJ-0875,Randell,Johnson,ILB,2014,NYJ,"Randell Johnson, NYJ ILB"
RJ-0900,Rashad,Johnson,FS,2009,TEN,"Rashad Johnson, TEN FS"
RJ-1850,Rufus,Johnson,RILB,2013,WAS,"Rufus Johnson, WAS RILB"
RJ-2000,Reshad,Jones,SS,2010,MIA,"Reshad Jones, MIA SS"
RK-0100,Ryan,Kalil,C,2007,CAR,"Ryan Kalil, CAR C"
RK-0150,Rob,Kelley,RB,2016,WAS,"Rob Kelley, WAS RB"
RK-0350,Ryan,Kelly,C,2016,IND,"Ryan Kelly, IND C"
RK-0500,Ryan,Kerrigan,WLB,2011,WAS,"Ryan Kerrigan, WAS WLB"
RK-0550,Raphael,Kirby,MLB,2016,JAC,"Raphael Kirby, JAC MLB"
RL-0275,Rashad,Lawrence,LWR,2014,NO,"Rashad Lawrence, NO LWR"
RL-0350,Ronald,Leary,LG,2012,DAL,"Ronald Leary, DAL LG"
RL-0625,Roger,Lewis,LWR,2016,NYG,"Roger Lewis, NYG LWR"
RL-1325,Ricardo,Louis,RWR,2016,CLE,"Ricardo Louis, CLE RWR"
RL-1350,Rick,Lovato,LS,2015,PHI,"Rick Lovato, PHI LS"
RM-0300,Ryan,Mallett,QB,2011,BAL,"Ryan Mallett, BAL QB"
RM-0850,Ronald,Martin,FS,2015,NYJ,"Ronald Martin, NYJ FS"
RM-0875,Ross,Martin,PK,2016,NYJ,"Ross Martin, NYJ PK"
RM-1100,Ricardo,Mathews,LDE,2010,PIT,"Ricardo Mathews, PIT LDE"
RM-1200,Ryan,Mathews,RB,2010,PHI,"Ryan Mathews, PHI RB"
RM-1400,Robert,Mathis,OLB,2003,IND,"Robert Mathis, IND OLB"
RM-1500,Rishard,Matthews,LWR,2012,TEN,"Rishard Matthews, TEN LWR"
RM-1600,Rey,Maualuga,MLB,2009,CIN,"Rey Maualuga, CIN MLB"
RM-1900,Robert,McClain,RCB,2010,SD,"Robert McClain, SD RCB"
RM-2000,Rolando,McClain,SUS,2010,DAL,"Rolando McClain, DAL SUS"
RM-3050,Rodney,McLeod,S,2012,PHI,"Rodney McLeod, PHI S"
RM-3850,Rashaan,Melvin,LCB,2013,IND,"Rashaan Melvin, IND LCB"
RM-4100,Rontez,Miles,FS,2013,NYJ,"Rontez Miles, NYJ FS"
RM-4200,Roy,Miller,DT,2009,JAC,"Roy Miller, JAC DT"
RM-4275,Rolan,Milligan,SS,2016,DET,"Rolan Milligan, DET SS"
RM-4600,Rahim,Moore,FS,2011,NYG,"Rahim Moore, NYG FS"
RM-4950,Romar,Morris,RB,2016,NYJ,"Romar Morris, NYJ RB"
RM-5050,Raheem,Mostert,RB,2015,SF,"Raheem Mostert, SF RB"
RM-5550,Ryan,Murphy,FS,2015,NYG,"Ryan Murphy, NYG FS"
RM-5750,Robert,Myers,RG,2015,SEA,"Robert Myers, SEA RG"
RN-0050,Ryan,Nassib,QB,2013,NYG,"Ryan Nassib, NYG QB"
RN-0075,Rajion,Neal,RB,2014,CLE,"Rajion Neal, CLE RB"
RN-0300,Reggie,Nelson,FS,2007,OAK,"Reggie Nelson, OAK FS"
RN-0550,Robert,Nelson,LCB,2014,HOU,"Robert Nelson, HOU LCB"
RN-1100,Rob,Ninkovich,WLB,2006,NE,"Rob Ninkovich, NE WLB"
RN-1250,Roosevelt,Nix,FB,2014,PIT,"Roosevelt Nix, PIT FB"
RN-1275,Robert,Nkemdiche,LDE,2016,ARI,"Robert Nkemdiche, ARI LDE"
RN-1300,Rakeem,Nunez-Roches,LDE,2015,KC,"Rakeem Nunez-Roches, KC LDE"
RO-0050,Ryan,O'Malley,TE,2016,OAK,"Ryan O'Malley, OAK TE"
RO-0250,Rees,Odhiambo,LG,2016,SEA,"Rees Odhiambo, SEA LG"
RO-0400,Russell,Okung,LT,2010,DEN,"Russell Okung, DEN LT"
RO-0450,Romeo,Okwara,LDE,2016,NYG,"Romeo Okwara, NYG LDE"
RP-0200,Ron,Parker,FS,2011,KC,"Ron Parker, KC FS"
RP-0450,Ronald,Patrick,C,2014,WAS,"Ronald Patrick, WAS C"
RP-1050,Roy,Philon,RDE,2014,PIT,"Roy Philon, PIT RDE"
RP-1650,Ronald,Powell,LOLB,2014,SEA,"Ronald Powell, SEA LOLB"
RQ-0200,Robert,Quinn,RDE,2011,LA,"Robert Quinn, LA RDE"
RR-0115,Reggie,Ragland,MLB,2016,BUF,"Reggie Ragland, BUF MLB"
RR-0130,Rueben,Randle,RWR,2012,CHI,"Rueben Randle, CHI RWR"
RR-0250,Riley,Reiff,RT,2012,DET,"Riley Reiff, DET RT"
RR-0275,Rashaad,Reynolds,RCB,2014,CHI,"Rashaad Reynolds, CHI RCB"
RR-0850,Roy,Robertson-Harris,RES,2016,CHI,"Roy Robertson-Harris, CHI RES"
RR-0925,Rashard,Robinson,LCB,2016,SF,"Rashard Robinson, SF LCB"
RR-1050,Richard,Rodgers,TE,2014,GB,"Richard Rodgers, GB TE"
RR-1150,Rashad,Ross,LWR,2013,SF,"Rashad Ross, SF LWR"
RR-1450,Ryan,Russell,RDE,2015,TB,"Ryan Russell, TB RDE"
RS-0100,Rodger,Saffold,LG,2010,LA,"Rodger Saffold, LA LG"
RS-0650,Ryan,Schraeder,RT,2013,ATL,"Ryan Schraeder, ATL RT"
RS-0662,Rashawn,Scott,RWR,2016,MIA,"Rashawn Scott, MIA RWR"
RS-0950,Ryan,Seymour,LG,2013,DAL,"Ryan Seymour, DAL LG"
RS-0962,Ryan,Shazier,LILB,2014,PIT,"Ryan Shazier, PIT LILB"
RS-0975,Russell,Shepard,RWR,2013,TB,"Russell Shepard, TB RWR"
RS-1000,Richard,Sherman,LCB,2011,SEA,"Richard Sherman, SEA LCB"
RS-1050,Ronnie,Shields,TE,2015,SEA,"Ronnie Shields, SEA TE"
RS-2125,Rod,Smith,FB,2015,DAL,"Rod Smith, DAL FB"
RS-2150,Rodney,Smith,RWR,2013,SEA,"Rodney Smith, SEA RWR"
RS-2350,Ryan,Smith,FS,2016,TB,"Ryan Smith, TB FS"
RS-2450,Ryan,Spadola,LWR,2013,DET,"Ryan Spadola, DET LWR"
RS-2650,Ronnie,Stanley,LT,2016,BAL,"Ronnie Stanley, BAL LT"
RS-3250,Rod,Streater,RWR,2012,SF,"Rod Streater, SF RWR"
RS-3400,Ryan,Succop,P,2009,TEN,"Ryan Succop, TEN P"
RT-0150,Ryan,Tannehill,QB,2012,MIA,"Ryan Tannehill, MIA QB"
RT-0450,Randall,Telfer,TE,2015,CLE,"Randall Telfer, CLE TE"
RT-0475,Robenson,Therezie,SS,2015,NO,"Robenson Therezie, NO SS"
RT-0850,Robert,Thomas,RDT,2014,NYG,"Robert Thomas, NYG RDT"
RT-1550,Ross,Travis,TE,2015,KC,"Ross Travis, KC TE"
RT-1950,Robert,Turbin,RB,2012,IND,"Robert Turbin, IND RB"
RW-0150,Ricky,Wagner,RT,2013,BAL,"Ricky Wagner, BAL RT"
RW-1600,Ryan,Wendell,C,2008,CAR,"Ryan Wendell, CAR C"
RW-3550,Ramik,Wilson,RILB,2015,KC,"Ramik Wilson, KC RILB"
RW-3850,Russell,Wilson,QB,2012,SEA,"Russell Wilson, SEA QB"
RW-4050,Robert,Woods,RWR,2013,BUF,"Robert Woods, BUF RWR"
RZ-0100,Ronald,Zamort,LCB,2016,ARI,"Ronald Zamort, ARI LCB"
SA-0100,Sam,Acho,ROLB,2011,CHI,"Sam Acho, CHI ROLB"
SA-0850,Stephen,Anderson,TE,2016,HOU,"Stephen Anderson, HOU TE"
SA-1150,Stephone,Anthony,SLB,2015,NO,"Stephone Anthony, NO SLB"
SB-0070,Stedman,Bailey,RES,2013,LA,"Stedman Bailey, LA RES"
SB-0085,Sterling,Bailey,LDE,2016,MIN,"Sterling Bailey, MIN LDE"
SB-0225,Shaquil,Barrett,SLB,2014,DEN,"Shaquil Barrett, DEN SLB"
SB-0250,Sam,Barrington,MLB,2013,NO,"Sam Barrington, NO MLB"
SB-1100,Sam,Bradford,QB,2010,MIN,"Sam Bradford, MIN QB"
SB-1450,Sam,Brenner,C,2013,DEN,"Sam Brenner, DEN C"
SB-1600,Sergio,Brown,FS,2010,BUF,"Sergio Brown, BUF FS"
SC-0025,Shilique,Calhoun,SLB,2016,OAK,"Shilique Calhoun, OAK SLB"
SC-0550,Stefan,Charles,LDT,2013,DET,"Stefan Charles, DET LDT"
SC-0775,Sammie,Coates,LWR,2015,PIT,"Sammie Coates, PIT LWR"
SC-0950,Shon,Coleman,RT,2016,CLE,"Shon Coleman, CLE RT"
SC-1725,Su'a,Cravens,RILB,2016,WAS,"Su'a Cravens, WAS RILB"
SD-0150,Steven,Daniels,LILB,2016,WAS,"Steven Daniels, WAS LILB"
SD-0250,Sean,Davis,SS,2016,PIT,"Sean Davis, PIT SS"
SD-0531,Sheldon,Day,DT,2016,JAC,"Sheldon Day, JAC DT"
SD-0534,Seth,DeValve,TE,2016,CLE,"Seth DeValve, CLE TE"
SD-0537,Stefon,Diggs,RWR,2015,MIN,"Stefon Diggs, MIN RWR"
SD-0750,Spencer,Drango,LG,2016,CLE,"Spencer Drango, CLE LG"
SD-0800,Shaun,Draughn,RB,2011,SF,"Shaun Draughn, SF RB"
SE-0050,SaQwan,Edwards,RCB,2015,OAK,"SaQwan Edwards, OAK RCB"
SE-0450,Shaq,Evans,LWR,2014,DAL,"Shaq Evans, DAL LWR"
SF-0150,Sharrif,Floyd,DT,2013,MIN,"Sharrif Floyd, MIN DT"
SG-0350,Shamiel,Gary,SS,2014,BUF,"Shamiel Gary, BUF SS"
SG-0650,Stephon,Gilmore,LCB,2012,BUF,"Stephon Gilmore, BUF LCB"
SG-0725,Senquez,Golson,LCB,2015,PIT,"Senquez Golson, PIT LCB"
SG-0800,Stephen,Gostkowski,PK,2006,NE,"Stephen Gostkowski, NE PK"
SH-0150,Shelby,Harris,RDE,2014,DEN,"Shelby Harris, DEN RDE"
SH-0400,Steven,Hauschka,PK,2008,SEA,"Steven Hauschka, SEA PK"
SH-0650,Seantrel,Henderson,RT,2014,BUF,"Seantrel Henderson, BUF RT"
SH-1100,Shaun,Hill,QB,2002,MIN,"Shaun Hill, MIN QB"
SH-1387,Stephen,Houston,RB,2014,BAL,"Stephen Houston, BAL RB"
SJ-0300,Sebastian,Janikowski,PK,2000,OAK,"Sebastian Janikowski, OAK PK"
SJ-0350,Stanley,Jean-Baptiste,LCB,2014,SEA,"Stanley Jean-Baptiste, SEA LCB"
SJ-0425,Shaneil,Jenkins,RDE,2016,SEA,"Shaneil Jenkins, SEA RDE"
SJ-0600,Steve,Johnson,LWR,2008,SD,"Steve Johnson, SD LWR"
SJ-0650,Steven,Johnson,LILB,2012,PIT,"Steven Johnson, PIT LILB"
SJ-0675,Storm,Johnson,RB,2014,MIA,"Storm Johnson, MIA RB"
SJ-0750,Seantavius,Jones,RWR,2014,KC,"Seantavius Jones, KC RWR"
SK-0150,Senio,Kelemete,RG,2012,NO,"Senio Kelemete, NO RG"
SK-0200,Shiloh,Keo,FS,2011,NO,"Shiloh Keo, NO FS"
SK-0600,Sam,Koch,P,2006,BAL,"Sam Koch, BAL P"
SL-0300,Shawn,Lauvao,LG,2010,WAS,"Shawn Lauvao, WAS LG"
SL-0350,Shaq,Lawson,OLB,2016,BUF,"Shaq Lawson, BUF OLB"
SL-0400,Shane,Lechler,P,2000,HOU,"Shane Lechler, HOU P"
SL-0500,Sean,Lee,WLB,2010,DAL,"Sean Lee, DAL WLB"
SL-0700,Sean,Lissemore,NT,2010,SD,"Sean Lissemore, SD NT"
SL-0925,Spencer,Long,LG,2014,WAS,"Spencer Long, WAS LG"
SL-0937,Steve,Longa,OLB,2016,DET,"Steve Longa, DET OLB"
SL-0950,Star,Lotulelei,LDT,2013,CAR,"Star Lotulelei, CAR LDT"
SM-0425,Sean,Mannion,QB,2015,LA,"Sean Mannion, LA QB"
SM-0450,Stansly,Maponga,LDE,2013,NYG,"Stansly Maponga, NYG LDE"
SM-0500,Sen'Derrick,Marks,DT,2009,JAC,"Sen'Derrick Marks, JAC DT"
SM-0650,Sam,Martin,P,2013,DET,"Sam Martin, DET P"
SM-0850,Shaquille,Mason,RG,2015,NE,"Shaquille Mason, NE RG"
SM-1050,Shea,McClellin,SLB,2012,NE,"Shea McClellin, NE SLB"
SM-1150,Stefan,McClure,SS,2016,IND,"Stefan McClure, IND SS"
SM-1650,Stacy,McGee,LDT,2013,OAK,"Stacy McGee, OAK LDT"
SM-1750,Sean,McGrath,TE,2012,SD,"Sean McGrath, SD TE"
SM-2200,Steve,McLendon,NT,2009,NYJ,"Steve McLendon, NYJ NT"
SM-2300,Sherrick,McManis,LCB,2010,CHI,"Sherrick McManis, CHI LCB"
SM-2450,Steven,Means,LDE,2013,PHI,"Steven Means, PHI LDE"
SM-2950,Sio,Moore,SILB,2013,ARI,"Sio Moore, ARI SILB"
SM-3000,Sterling,Moore,RCB,2011,NO,"Sterling Moore, NO RCB"
SM-3450,Stephen,Morris,QB,2014,IND,"Stephen Morris, IND QB"
SN-0300,Sharrod,Neasman,SS,2016,ATL,"Sharrod Neasman, ATL SS"
SN-0450,Steven,Nelson,RCB,2015,KC,"Steven Nelson, KC RCB"
SN-0475,Stephane,Nembot,LT,2016,BAL,"Stephane Nembot, BAL LT"
SP-0100,Stephen,Paea,RDE,2011,CLE,"Stephen Paea, CLE RDE"
SP-0800,Spencer,Paysinger,SLB,2011,MIA,"Spencer Paysinger, MIA SLB"
SP-0850,Senorise,Perry,RB,2014,MIA,"Senorise Perry, MIA RB"
SP-1450,Sean,Porter,OLB,2013,JAC,"Sean Porter, JAC OLB"
SP-1750,Sheldon,Price,RCB,2013,BAL,"Sheldon Price, BAL RCB"
SP-1900,Spencer,Pulley,RG,2016,SD,"Spencer Pulley, SD RG"
SR-0025,Shakiel,Randolph,SS,2016,WAS,"Shakiel Randolph, WAS SS"
SR-0050,Sheldon,Rankins,DT,2016,NO,"Sheldon Rankins, NO DT"
SR-0150,Shakeel,Rashad,OLB,2016,HOU,"Shakeel Rashad, HOU OLB"
SR-0250,Shane,Ray,WLB,2015,DEN,"Shane Ray, DEN WLB"
SR-0450,Sean,Renfree,QB,2013,TB,"Sean Renfree, TB QB"
SR-0670,Sheldon,Richardson,OLB,2013,NYJ,"Sheldon Richardson, NYJ OLB"
SR-0750,Seth,Roberts,LWR,2014,OAK,"Seth Roberts, OAK LWR"
SS-0450,Steven,Scheu,TE,2016,DEN,"Steven Scheu, DEN TE"
SS-0850,Sammy,Seamster,RCB,2014,DAL,"Sammy Seamster, DAL RCB"
SS-1250,Sterling,Shepard,RWR,2016,NYG,"Sterling Shepard, NYG RWR"
SS-1450,Sealver,Siliga,LDT,2011,TB,"Sealver Siliga, TB LDT"
SS-1525,Scott,Simonson,TE,2014,CAR,"Scott Simonson, CAR TE"
SS-1575,Shayne,Skov,RILB,2014,SF,"Shayne Skov, SF RILB"
